Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,Gender,Area,Personal Loan,Loan Size
44,20,199,2,6.7,Undergrad,0,0,0,1,Male,Alameda,0,0
44,19,201,2,8.8,Undergrad,0,0,0,1,Female,Sacramento,0,0
45,19,8,2,0.1,Professional,0,0,0,0,Female,Orange,0,0
45,18,10,3,0.7,Postgrad,100,0,0,1,Female,San Diego,0,0
45,19,11,1,0.2,Undergrad,91,0,0,0,Female,El Dorado,0,0
45,21,11,4,0.2,Undergrad,106,0,0,1,Male,San Francisco,0,0
45,27,12,4,1.9,Postgrad,78,0,0,1,Male,San Diego,0,0
45,18,13,2,1.9,Undergrad,0,0,1,1,Male,Alameda,0,0
45,20,18,2,0.1,Professional,0,0,0,1,Male,Monterey,0,0
45,19,19,3,0.5,Postgrad,0,0,0,1,Female,Alameda,0,0
45,19,19,3,1.5,Undergrad,94,0,0,1,Female,Santa Barbara,0,0
45,20,19,4,0.4,Undergrad,0,0,0,0,Female,Orange,0,0
45,32,19,4,0.9,Postgrad,0,0,0,1,Female,Alameda,0,0
45,15,20,1,0.8,Professional,0,0,0,1,Male,San Francisco,0,0
45,19,22,1,0.2,Undergrad,0,0,0,1,Female,Los Angeles,0,0
45,20,22,1,0.1,Undergrad,0,0,0,0,Female,Los Angeles,0,0
45,19,23,2,0.1,Professional,91,0,1,1,Male,Santa Barbara,0,0
45,32,23,2,1.2,Professional,56,0,0,1,Male,Alameda,0,0
45,21,24,1,0.9,Professional,0,0,0,0,Female,Santa Barbara,0,0
45,19,25,2,0.1,Professional,102,0,0,1,Male,Alameda,0,0
45,15,28,1,0.8,Professional,0,1,0,0,Female,Monterey,0,0
45,20,28,2,1.9,Undergrad,56,0,0,0,Male,Los Angeles,0,0
45,20,29,4,1.9,Professional,0,0,0,0,Female,Riverside,0,0
45,20,29,2,1.5,Postgrad,121,0,0,1,Female,San Diego,0,0
45,21,29,1,0.3,Professional,105,0,0,1,Male,Santa Clara,0,0
45,21,29,1,0.3,Professional,0,0,0,1,Female,Los Angeles,0,0
45,40,29,1,1.5,Postgrad,0,0,0,0,Female,Los Angeles,0,0
45,19,30,3,0.5,Postgrad,0,0,0,1,Female,Santa Clara,0,0
45,20,30,1,0.1,Undergrad,0,0,0,1,Male,Shasta,0,0
45,19,31,3,0.5,Postgrad,0,0,0,1,Female,Yolo,0,0
45,15,32,1,0.8,Professional,105,0,0,1,Male,San Francisco,0,0
45,21,32,4,0.6,Undergrad,77,0,0,0,Female,San Bernardino,0,0
45,21,33,3,0.5,Undergrad,136,0,1,1,Male,Marin,0,0
45,21,33,3,0.5,Undergrad,108,0,0,1,Male,San Bernardino,0,0
45,19,34,3,1.5,Undergrad,0,1,0,0,Male,Los Angeles,0,0
45,19,38,2,0.7,Undergrad,0,0,0,0,Male,Los Angeles,0,0
45,20,38,4,1.9,Professional,144,0,0,1,Male,Alameda,0,0
45,20,38,1,1.9,Professional,0,0,0,1,Male,Los Angeles,0,0
45,21,38,3,0.6,Postgrad,148,0,0,1,Female,Monterey,0,0
45,20,39,1,2.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
45,21,39,2,2.1,Professional,0,0,0,0,Female,Kern,0,0
45,21,39,2,2.1,Professional,184,0,0,0,Male,Riverside,0,0
45,18,40,3,1,Postgrad,0,0,0,1,Male,Marin,0,0
45,19,40,1,0.2,Undergrad,0,1,1,1,Male,Santa Cruz,0,0
45,20,40,2,1.3,Undergrad,0,0,0,0,Male,San Bernardino,0,0
45,21,40,3,0.6,Postgrad,0,0,0,1,Male,Santa Barbara,0,0
45,19,41,1,0.2,Undergrad,0,0,0,1,Female,Los Angeles,0,0
45,20,41,1,0.3,Undergrad,0,0,0,1,Male,Santa Clara,0,0
45,18,42,3,2.5,Postgrad,0,0,0,0,Male,Santa Clara,0,0
45,20,42,1,0.3,Professional,0,0,0,1,Male,Alameda,0,0
45,21,42,2,2.5,Undergrad,0,1,0,1,Male,Santa Clara,0,0
45,18,44,3,1,Postgrad,193,0,0,0,Female,Los Angeles,0,0
45,21,44,3,0.6,Postgrad,0,0,0,1,Male,Contra Costa,0,0
45,3,45,4,1.9,Undergrad,158,0,0,1,Female,San Benito,0,0
45,18,45,3,1,Postgrad,0,0,0,1,Female,San Diego,0,0
45,19,45,1,0.2,Undergrad,0,0,0,1,Male,Riverside,0,0
45,18,48,3,2.5,Postgrad,113,0,0,1,Male,Los Angeles,0,0
45,18,50,3,2.5,Postgrad,0,0,0,1,Male,San Diego,0,0
45,1,51,2,1.8,Undergrad,0,0,0,1,Male,Los Angeles,0,0
45,34,52,2,1.7,Postgrad,0,1,0,1,Female,Santa Clara,0,0
45,18,53,3,2.5,Postgrad,112,0,0,0,Male,San Diego,0,0
45,20,55,4,1.9,Professional,164,1,0,0,Male,Orange,0,0
45,20,55,1,0.3,Undergrad,0,0,0,1,Female,Alameda,0,0
45,19,58,2,0.4,Professional,0,1,0,0,Male,Santa Clara,0,0
45,21,58,3,0.3,Professional,0,1,0,1,Male,San Mateo,0,0
45,20,59,1,2.4,Undergrad,0,1,1,1,Male,Santa Clara,0,0
45,21,59,2,2.5,Undergrad,155,0,0,1,Female,Alameda,0,0
45,19,60,1,0.7,Professional,159,0,0,1,Male,San Diego,0,0
45,21,61,3,0.7,Undergrad,0,1,1,1,Male,Sacramento,0,0
45,21,61,3,0.7,Undergrad,0,0,0,0,Female,Santa Clara,0,0
45,13,62,3,0.7,Undergrad,0,0,0,1,Female,San Diego,0,0
45,20,62,2,2.2,Professional,0,0,0,1,Female,Sacramento,0,0
45,20,62,3,0.8,Professional,172,0,0,1,Male,San Diego,0,0
45,21,63,1,0.8,Professional,245,0,0,1,Male,Sacramento,0,0
45,19,69,1,2.8,Undergrad,220,0,0,1,Male,Los Angeles,0,0
45,21,69,4,1.9,Undergrad,0,0,0,0,Female,Los Angeles,0,0
45,19,70,1,2.8,Undergrad,0,0,0,0,Male,Yolo,0,0
45,19,70,3,2.1,Undergrad,0,0,0,1,Male,Orange,0,0
45,20,70,4,1.9,Professional,0,0,0,1,Female,Santa Clara,0,0
45,19,71,4,2.9,Undergrad,218,0,1,1,Male,Los Angeles,0,0
45,21,71,4,1.9,Undergrad,0,0,0,1,Female,Los Angeles,0,0
45,19,73,4,2.9,Undergrad,0,0,0,0,Male,Santa Clara,0,0
45,21,73,1,0.8,Professional,0,0,0,1,Female,Santa Clara,0,0
45,5,74,4,1.3,Professional,170,0,0,0,Female,Alameda,0,0
45,7,74,2,0.4,Professional,56,0,0,1,Female,Yolo,0,0
45,13,74,3,0.2,Postgrad,0,0,0,1,Male,San Diego,0,0
45,17,74,2,1.9,Undergrad,131,0,0,1,Male,Kern,0,0
45,18,74,2,1.9,Postgrad,0,0,0,1,Female,Santa Clara,0,0
45,20,74,1,0.5,Professional,0,1,0,1,Male,Orange,0,0
45,20,74,2,0.5,Postgrad,97,1,0,1,Male,Alameda,0,0
45,20,74,3,2.4,Postgrad,176,0,0,1,Male,San Diego,0,0
45,20,74,4,2.4,Undergrad,0,1,0,1,Male,Alameda,0,0
45,20,74,1,7,Undergrad,0,0,0,1,Female,Orange,0,0
45,20,74,1,1.9,Undergrad,0,0,0,0,Female,Los Angeles,0,0
45,20,74,2,1.7,Undergrad,56,0,0,0,Male,Los Angeles,0,0
45,18,78,3,2.7,Postgrad,0,0,0,1,Female,San Diego,0,0
45,18,80,3,2.7,Postgrad,0,0,0,0,Male,San Bernardino,0,0
45,18,81,3,2.7,Postgrad,251,0,0,1,Male,Santa Clara,0,0
45,19,83,2,1.7,Postgrad,0,0,0,1,Female,Santa Clara,0,0
45,21,83,4,2,Professional,0,0,0,1,Female,San Francisco,0,0
45,29,83,4,1,Postgrad,0,0,0,1,Female,Alameda,0,0
45,13,84,1,3.6,Postgrad,56,1,0,0,Male,Alameda,0,0
45,20,84,4,1.1,Postgrad,180,0,0,1,Male,San Francisco,0,0
45,21,84,4,2,Professional,0,0,0,1,Male,Alameda,0,0
45,19,85,2,1.7,Postgrad,0,0,0,1,Female,San Francisco,0,0
45,19,85,3,2.1,Undergrad,0,0,0,1,Male,Alameda,0,0
45,20,85,4,1.1,Postgrad,0,1,0,1,Male,Los Angeles,0,0
45,21,85,2,3.2,Undergrad,0,1,0,1,Male,Santa Clara,0,0
45,20,89,4,1.9,Professional,0,0,0,1,Male,Kern,0,0
45,20,90,4,1.1,Undergrad,56,0,0,1,Female,Alameda,0,0
45,19,91,2,1.7,Postgrad,0,1,0,1,Male,San Bernardino,0,0
45,20,91,2,1.4,Postgrad,0,0,0,1,Male,Alameda,0,0
45,21,91,1,4.7,Undergrad,0,0,0,1,Female,Santa Clara,0,0
45,19,93,4,2.6,Professional,0,0,0,0,Male,Los Angeles,0,0
45,19,93,2,1.7,Postgrad,0,0,0,0,Female,Los Angeles,0,0
45,20,94,3,0.5,Professional,0,0,0,1,Male,Los Angeles,0,0
45,29,94,4,1,Postgrad,56,0,0,1,Male,Alameda,0,0
45,20,104,3,2.5,Undergrad,0,0,0,1,Male,Alameda,0,0
45,20,109,1,7,Undergrad,366,0,0,1,Male,San Francisco,0,0
45,20,109,2,1.9,Undergrad,0,0,0,0,Female,San Diego,0,0
45,21,115,2,3.3,Undergrad,85,0,0,1,Female,Ventura,0,0
45,21,121,1,4.7,Undergrad,0,0,0,0,Female,San Mateo,0,0
45,19,122,1,0.3,Undergrad,0,0,0,1,Female,Santa Barbara,0,0
45,19,125,1,2.4,Undergrad,0,0,0,0,Male,San Bernardino,0,0
45,21,128,1,4.7,Undergrad,0,0,0,0,Male,Santa Clara,0,0
45,21,134,2,3.3,Undergrad,0,0,0,1,Female,Alameda,0,0
45,21,140,2,7.6,Undergrad,132,0,0,0,Female,Los Angeles,0,0
45,19,141,1,2.4,Undergrad,0,0,0,1,Female,Alameda,0,0
45,21,151,2,3.3,Undergrad,328,0,0,0,Female,Los Angeles,0,0
45,21,152,2,7.5,Undergrad,0,0,0,1,Male,Alameda,0,0
45,21,152,2,1.4,Undergrad,0,0,0,1,Female,San Diego,0,0
45,3,153,2,2,Undergrad,392,0,0,0,Male,Fresno,0,0
45,20,154,2,2.8,Undergrad,0,1,0,1,Male,Alameda,0,0
45,35,154,2,6.9,Undergrad,56,0,0,0,Female,Orange,0,0
45,20,155,1,7,Undergrad,0,0,0,1,Male,Los Angeles,0,0
45,21,158,2,6.7,Undergrad,132,0,0,1,Female,Santa Clara,0,0
45,27,170,2,1,Undergrad,0,0,0,1,Male,Santa Cruz,0,0
45,15,173,4,6.6,Undergrad,0,0,1,1,Female,Santa Cruz,0,0
45,21,183,2,1.4,Undergrad,354,0,0,0,Female,San Joaquin,0,0
45,21,183,2,1.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
45,20,194,2,8.8,Undergrad,428,0,0,0,Female,San Diego,0,0
45,20,198,2,2.8,Undergrad,0,0,0,1,Male,Santa Clara,0,0
45,20,200,2,8.8,Undergrad,0,0,0,1,Male,Los Angeles,0,0
46,20,9,1,0.2,Undergrad,0,0,0,1,Female,San Mateo,0,0
46,21,9,2,0.7,Professional,0,0,0,1,Female,San Benito,0,0
46,20,12,4,0.6,Professional,0,0,0,0,Male,Los Angeles,0,0
46,21,13,2,0.7,Professional,0,0,0,1,Female,Santa Barbara,0,0
46,20,15,4,0.6,Professional,0,1,0,1,Male,Tuolumne,0,0
46,20,18,1,0.2,Undergrad,0,0,0,1,Female,Riverside,0,0
46,22,18,1,0.9,Professional,0,0,0,1,Male,San Bernardino,0,0
46,19,19,3,0.7,Postgrad,0,0,0,1,Male,Santa Clara,0,0
46,19,24,3,0.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
46,20,25,4,0.6,Professional,125,0,0,0,Male,San Luis Obispo,0,0
46,22,25,4,0.6,Undergrad,0,0,0,1,Female,Placer,0,0
46,22,28,1,1,Undergrad,84,0,0,1,Female,Alameda,0,0
46,20,29,3,0.5,Postgrad,0,0,0,0,Female,Riverside,0,0
46,21,30,4,1.9,Professional,0,0,0,1,Female,Santa Clara,0,0
46,21,30,1,1.4,Professional,112,1,0,0,Female,Orange,0,0
46,22,30,3,0.5,Undergrad,0,0,0,0,Female,Los Angeles,0,0
46,21,34,2,1.3,Undergrad,0,0,0,1,Male,San Bernardino,0,0
46,21,34,2,1.3,Undergrad,116,0,0,0,Male,Los Angeles,0,0
46,21,34,1,0.1,Undergrad,124,0,0,1,Male,Los Angeles,0,0
46,19,38,3,2.5,Postgrad,135,0,0,0,Male,San Francisco,0,0
46,21,38,1,2.4,Undergrad,130,0,0,1,Female,Los Angeles,0,0
46,20,39,1,0.2,Undergrad,0,0,0,0,Female,Santa Clara,0,0
46,21,39,4,0,Postgrad,0,0,0,1,Female,Riverside,0,0
46,21,39,2,1.3,Undergrad,101,0,0,1,Female,San Bernardino,0,0
46,20,40,1,1.2,Postgrad,0,0,0,1,Male,San Diego,0,0
46,21,40,4,1.9,Professional,122,0,0,1,Female,San Mateo,0,0
46,21,40,1,0.3,Undergrad,116,0,0,0,Female,Los Angeles,0,0
46,21,41,1,0.5,Professional,0,0,0,0,Female,Santa Clara,0,0
46,21,41,1,1.4,Professional,128,0,0,1,Female,San Mateo,0,0
46,21,42,4,1.9,Professional,0,0,0,1,Male,Fresno,0,0
46,21,42,1,2.4,Undergrad,0,0,0,1,Female,Orange,0,0
46,22,43,2,2.1,Professional,0,1,1,1,Male,San Diego,0,0
46,21,44,1,0.3,Undergrad,110,1,0,1,Male,Santa Clara,0,0
46,19,49,3,2.5,Postgrad,0,0,0,1,Male,San Diego,0,0
46,20,49,3,2.2,Postgrad,0,0,0,0,Male,Los Angeles,0,0
46,21,51,4,1.9,Professional,0,0,0,0,Male,Los Angeles,0,0
46,21,52,3,2.7,Postgrad,228,0,0,0,Male,Los Angeles,0,0
46,22,52,2,2.1,Professional,221,0,0,0,Female,Sacramento,0,0
46,21,53,4,1.9,Professional,0,0,0,0,Male,Kern,0,0
46,22,53,4,1.9,Undergrad,187,0,0,0,Female,Yolo,0,0
46,20,54,1,0.7,Professional,154,0,0,1,Male,Los Angeles,0,0
46,20,54,4,2.9,Undergrad,189,0,0,1,Female,Los Angeles,0,0
46,20,55,1,1.5,Postgrad,0,1,0,0,Male,Los Angeles,0,0
46,19,59,3,2.7,Postgrad,0,0,0,0,Female,Kern,0,0
46,20,61,2,0.4,Professional,0,0,0,0,Male,Los Angeles,0,0
46,20,64,4,2.9,Undergrad,189,0,0,0,Female,San Francisco,0,0
46,21,64,1,2.9,Undergrad,0,0,0,1,Female,San Diego,0,0
46,21,68,1,0.2,Postgrad,0,0,0,1,Female,Alameda,0,0
46,20,69,3,2.1,Undergrad,0,0,0,0,Female,Orange,0,0
46,22,69,2,1.7,Undergrad,209,0,0,0,Female,Los Angeles,0,0
46,20,70,4,2.9,Undergrad,0,0,0,0,Male,Los Angeles,0,0
46,22,70,4,1.9,Undergrad,212,0,0,0,Male,Alameda,0,0
46,21,71,4,1.9,Professional,0,0,0,0,Male,Sacramento,0,0
46,22,71,2,1.7,Undergrad,0,0,0,1,Male,San Diego,0,0
46,20,72,2,0.8,Professional,0,0,0,1,Female,Santa Barbara,0,0
46,20,72,2,1.7,Postgrad,75,0,0,1,Male,San Diego,0,0
46,22,72,4,1.4,Postgrad,149,0,0,1,Female,Los Angeles,0,0
46,20,73,2,0.8,Professional,264,0,1,1,Female,Yolo,0,0
46,20,73,1,1.5,Postgrad,128,0,0,1,Male,Santa Barbara,0,0
46,22,73,1,0.8,Professional,117,0,0,0,Male,Ventura,0,0
46,22,73,2,1.7,Undergrad,216,0,0,1,Female,Orange,0,0
46,20,74,4,2.6,Professional,0,0,0,1,Female,Santa Clara,0,0
46,20,74,4,2.6,Professional,104,0,0,1,Male,Orange,0,0
46,20,74,3,0.7,Postgrad,0,0,0,1,Male,Los Angeles,0,0
46,22,74,3,0.7,Undergrad,0,0,0,1,Male,Alameda,0,0
46,21,80,4,0.4,Undergrad,0,0,0,1,Male,Santa Clara,0,0
46,22,80,4,2,Professional,0,0,0,1,Male,Placer,0,0
46,19,82,3,2.7,Postgrad,0,0,0,0,Female,Los Angeles,0,0
46,20,82,3,0.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
46,20,82,2,1.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
46,21,82,4,0.4,Undergrad,0,0,0,0,Female,Contra Costa,0,0
46,22,83,4,1.4,Postgrad,0,0,0,1,Female,Alameda,0,0
46,22,83,3,0.7,Undergrad,0,0,0,0,Female,Yolo,0,0
46,22,83,1,2.7,Undergrad,0,0,0,1,Male,Santa Cruz,0,0
46,19,84,1,2.7,Postgrad,0,0,0,1,Male,San Francisco,0,0
46,20,84,3,0.7,Postgrad,0,0,0,1,Female,San Bernardino,0,0
46,22,84,4,2,Professional,0,0,0,1,Female,Orange,0,0
46,20,85,2,0.4,Professional,0,0,0,0,Male,Yolo,0,0
46,21,85,1,0.2,Postgrad,0,1,1,1,Female,Orange,0,0
46,22,89,1,2.7,Undergrad,0,1,1,1,Female,Santa Clara,0,0
46,22,89,4,1.4,Postgrad,0,0,0,1,Female,Orange,0,0
46,20,91,4,2.6,Professional,0,0,0,0,Male,Riverside,0,0
46,21,92,1,0.2,Postgrad,0,0,0,0,Female,Orange,0,0
46,20,99,3,1.1,Undergrad,0,0,0,0,Male,Santa Clara,0,0
46,21,99,2,3.8,Professional,194,0,0,1,Female,Los Angeles,0,0
46,20,104,1,5.7,Undergrad,0,0,0,1,Male,San Mateo,0,0
46,20,111,2,6.3,Undergrad,0,0,0,0,Male,Stanislaus,0,0
46,20,111,1,0,Undergrad,329,0,0,0,Male,Santa Clara,0,0
46,22,113,2,3.3,Undergrad,0,0,0,0,Female,San Francisco,0,0
46,20,114,1,0,Undergrad,0,0,0,1,Female,Orange,0,0
46,20,118,1,5.7,Undergrad,0,0,1,1,Female,Ventura,0,0
46,22,118,2,7.5,Undergrad,0,0,1,1,Male,San Francisco,0,0
46,22,118,1,4.7,Undergrad,159,0,0,0,Male,San Diego,0,0
46,20,131,1,5.7,Undergrad,256,0,0,0,Male,Butte,0,0
46,20,134,1,5.7,Undergrad,146,1,0,1,Male,Contra Costa,0,0
46,22,134,2,3.3,Undergrad,0,0,0,0,Female,Kern,0,0
46,20,140,2,6.3,Undergrad,380,0,0,1,Male,Santa Barbara,0,0
46,22,141,2,3.3,Undergrad,0,1,1,1,Male,Los Angeles,0,0
46,22,142,2,3.3,Undergrad,0,0,0,0,Male,Riverside,0,0
46,22,144,2,3.3,Undergrad,0,0,0,1,Male,Fresno,0,0
46,20,145,2,6.3,Undergrad,0,1,1,1,Female,Los Angeles,0,0
46,22,152,2,1.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
46,21,154,2,2.8,Undergrad,94,0,0,0,Female,Los Angeles,0,0
46,22,154,1,5,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
46,20,158,1,2.4,Undergrad,0,0,0,1,Male,Los Angeles,0,0
46,22,164,2,7.6,Undergrad,0,0,1,1,Male,San Francisco,0,0
46,21,170,2,2.8,Undergrad,0,0,0,0,Female,Santa Clara,0,0
46,22,198,2,6.7,Undergrad,0,0,0,0,Female,Humboldt,0,0
46,21,204,2,2.8,Undergrad,0,0,0,1,Male,Orange,0,0
46,21,205,2,8.8,Undergrad,181,1,0,1,Female,El Dorado,0,0
47,23,8,4,0.2,Undergrad,0,0,0,1,Male,Orange,0,0
47,22,11,2,0,Undergrad,78,0,0,0,Male,San Diego,0,0
47,23,11,1,0.9,Professional,103,0,0,0,Male,San Mateo,0,0
47,23,12,4,0.5,Postgrad,0,0,0,0,Male,Riverside,0,0
47,23,12,4,0.2,Undergrad,102,0,0,0,Female,San Diego,0,0
47,20,13,3,0.7,Postgrad,0,0,0,1,Male,Alameda,0,0
47,21,15,4,0.6,Professional,77,0,0,1,Male,San Joaquin,0,0
47,22,15,2,0.7,Professional,0,0,0,0,Female,Humboldt,0,0
47,22,19,1,0.4,Professional,0,0,0,1,Female,Solano,0,0
47,21,20,1,0.2,Undergrad,0,0,0,1,Female,San Mateo,0,0
47,21,22,1,0.2,Undergrad,104,0,0,0,Female,San Diego,0,0
47,22,22,1,0.4,Professional,0,0,0,1,Female,Los Angeles,0,0
47,23,22,4,0.6,Undergrad,0,0,0,1,Female,Marin,0,0
47,23,22,1,1,Undergrad,0,0,0,0,Male,Santa Barbara,0,0
47,21,24,2,0.1,Professional,0,0,0,0,Female,San Francisco,0,0
47,22,24,4,0.4,Postgrad,142,0,0,1,Female,Los Angeles,0,0
47,20,25,3,0.7,Postgrad,0,0,0,1,Female,Santa Cruz,0,0
47,22,25,1,0.1,Undergrad,148,0,0,1,Male,Los Angeles,0,0
47,23,25,1,0.9,Professional,0,0,0,1,Female,Santa Barbara,0,0
47,21,28,3,1.5,Undergrad,0,0,0,1,Female,Orange,0,0
47,23,28,4,0.6,Undergrad,0,0,0,1,Female,San Mateo,0,0
47,23,29,4,0.6,Undergrad,0,0,0,1,Male,Santa Clara,0,0
47,22,30,4,0.4,Postgrad,115,0,0,1,Female,San Francisco,0,0
47,23,32,1,1,Undergrad,0,1,1,1,Female,San Diego,0,0
47,23,32,1,1,Undergrad,0,0,0,0,Male,Tuolumne,0,0
47,23,32,4,0.6,Undergrad,156,0,0,1,Male,Imperial,0,0
47,22,33,1,1.4,Professional,0,0,0,1,Female,Los Angeles,0,0
47,23,33,1,1,Undergrad,0,0,0,1,Female,Los Angeles,0,0
47,23,34,4,0.6,Undergrad,0,0,1,1,Female,Los Angeles,0,0
47,22,35,2,1.3,Undergrad,0,0,0,1,Male,Santa Clara,0,0
47,20,38,3,2.5,Postgrad,0,0,0,0,Female,San Diego,0,0
47,21,38,3,0.6,Postgrad,0,1,0,0,Male,Los Angeles,0,0
47,22,38,4,1.9,Professional,0,0,0,1,Male,Orange,0,0
47,23,38,2,2.1,Professional,0,0,0,0,Male,Alameda,0,0
47,21,39,3,0.6,Postgrad,0,0,0,1,Female,Orange,0,0
47,22,40,3,2.7,Postgrad,0,0,0,1,Female,Alameda,0,0
47,23,40,2,2.1,Professional,156,0,0,1,Female,Santa Clara,0,0
47,21,42,4,0.1,Undergrad,0,0,0,1,Male,Sacramento,0,0
47,22,42,3,2.7,Postgrad,0,0,0,1,Male,Sacramento,0,0
47,22,42,3,2.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
47,22,44,1,1.4,Professional,0,0,0,1,Male,Sacramento,0,0
47,20,49,3,2.5,Postgrad,0,0,0,1,Female,San Diego,0,0
47,21,49,3,2.2,Postgrad,0,1,0,0,Male,San Diego,0,0
47,21,52,1,1.2,Postgrad,194,0,0,0,Female,Alameda,0,0
47,21,53,1,1.5,Postgrad,0,0,0,1,Male,Butte,0,0
47,22,53,4,1.9,Professional,98,1,1,0,Male,Orange,0,0
47,22,53,1,0.3,Undergrad,213,0,0,0,Female,Orange,0,0
47,22,58,4,3.6,Professional,0,0,0,1,Male,Santa Barbara,0,0
47,21,60,3,2.1,Undergrad,0,0,0,1,Male,San Luis Obispo,0,0
47,22,61,3,2.7,Postgrad,168,0,0,1,Female,San Mateo,0,0
47,20,62,1,2.7,Postgrad,0,0,0,1,Male,Riverside,0,0
47,23,63,1,0.8,Professional,0,0,0,1,Male,Humboldt,0,0
47,21,65,1,1.5,Postgrad,0,1,0,1,Male,Santa Clara,0,0
47,22,65,3,2.7,Postgrad,0,0,0,1,Male,Los Angeles,0,0
47,22,65,1,2.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
47,23,65,1,0,Undergrad,0,0,0,0,Female,Monterey,0,0
47,20,68,1,2.7,Postgrad,0,0,0,1,Male,Ventura,0,0
47,21,68,4,2.6,Professional,0,0,0,0,Female,Alameda,0,0
47,21,71,4,2.9,Undergrad,0,0,0,1,Female,San Diego,0,0
47,23,71,1,0.8,Professional,127,0,0,1,Female,El Dorado,0,0
47,21,74,1,1.9,Undergrad,135,0,0,0,Female,Sacramento,0,0
47,23,75,1,2.6,Postgrad,0,0,0,0,Male,Santa Barbara,0,0
47,22,78,1,0.2,Postgrad,0,0,0,1,Female,San Diego,0,0
47,20,79,3,2,Postgrad,185,1,0,0,Male,Alameda,0,0
47,21,79,3,1.1,Undergrad,185,0,0,1,Female,San Francisco,0,0
47,20,81,1,2.7,Postgrad,0,0,0,1,Female,Santa Clara,0,0
47,22,81,4,3.6,Professional,0,0,0,1,Male,Los Angeles,0,0
47,22,81,1,2.9,Undergrad,0,0,0,0,Female,San Francisco,0,0
47,22,81,1,2.9,Undergrad,138,0,0,0,Male,Los Angeles,0,0
47,21,82,3,2.1,Undergrad,0,0,0,0,Male,San Francisco,0,0
47,22,82,1,2.9,Undergrad,276,0,0,1,Male,San Diego,0,0
47,21,85,2,1.7,Postgrad,0,0,0,0,Female,Santa Barbara,0,0
47,21,88,2,1.7,Postgrad,0,0,0,1,Male,Santa Clara,0,0
47,23,88,4,1.4,Postgrad,0,0,0,0,Male,Santa Clara,0,0
47,21,89,2,0.8,Professional,0,0,0,1,Female,Alameda,0,0
47,22,89,4,1.9,Professional,0,0,0,1,Male,Orange,0,0
47,23,89,1,2.6,Postgrad,0,1,1,1,Female,Marin,0,0
47,21,90,2,0.8,Professional,0,0,0,0,Female,Los Angeles,0,0
47,23,90,1,2.7,Undergrad,323,0,0,0,Female,Mendocino,0,0
47,22,92,1,2.8,Postgrad,0,0,0,1,Male,Alameda,0,0
47,21,93,2,0.8,Professional,107,0,0,0,Male,Los Angeles,0,0
47,22,93,1,0.2,Postgrad,309,0,0,1,Male,Los Angeles,0,0
47,20,101,3,2,Postgrad,270,0,0,1,Male,San Diego,0,0
47,23,105,2,3.3,Undergrad,0,0,0,0,Female,Los Angeles,0,0
47,20,110,2,3.3,Undergrad,56,0,0,1,Female,San Francisco,0,0
47,22,114,1,0.6,Undergrad,0,1,1,1,Male,Sacramento,0,0
47,21,123,1,7.3,Undergrad,0,0,0,0,Male,Los Angeles,0,0
47,21,125,1,5.7,Undergrad,112,1,0,0,Male,San Luis Obispo,0,0
47,23,130,2,1.4,Undergrad,0,0,0,0,Male,San Bernardino,0,0
47,21,132,1,0.3,Undergrad,0,0,0,1,Male,San Diego,0,0
47,21,138,1,0,Undergrad,0,0,0,0,Female,Contra Costa,0,0
47,23,138,2,3.3,Undergrad,0,0,0,1,Male,Los Angeles,0,0
47,21,141,1,2.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
47,23,148,2,7.5,Undergrad,0,0,1,1,Male,Alameda,0,0
47,23,160,2,6.7,Undergrad,0,0,0,0,Male,San Diego,0,0
47,23,163,1,5,Undergrad,0,0,0,0,Male,Orange,0,0
47,23,171,2,1.4,Undergrad,284,0,0,1,Male,Alameda,0,0
47,22,190,2,8.8,Undergrad,0,0,0,0,Male,Alameda,0,0
47,23,199,2,6.7,Undergrad,0,0,0,1,Female,Alameda,0,0
47,22,203,2,8.8,Undergrad,0,0,0,1,Male,Sacramento,0,0
48,23,8,1,0.4,Professional,0,0,0,0,Male,Orange,0,0
48,24,9,4,0.5,Postgrad,0,0,0,0,Female,Orange,0,0
48,23,10,2,0.7,Professional,0,0,0,1,Male,Alameda,0,0
48,24,12,4,1,Undergrad,89,0,0,0,Male,Alameda,0,0
48,24,12,3,0.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
48,22,14,2,0.1,Professional,0,0,0,1,Female,Santa Clara,0,0
48,24,14,4,1,Undergrad,0,0,0,1,Female,Santa Clara,0,0
48,24,14,3,0.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
48,23,15,4,0.8,Undergrad,0,0,0,1,Male,San Mateo,0,0
48,24,18,4,0.2,Undergrad,0,0,0,1,Female,Santa Clara,0,0
